Image_ID,Question,Image_Path,Answer,Other Option 1,Other Option 2,Other Option 3
61KzmWpRCQL,Which category best describes this product?,5d75393a.jpg,Wall Clocks,Home Decor,Kitchen Accessories,Office Supplies
61KzmWpRCQL,What is the primary color of this Wall Clock?,5d75393a.jpg,Black,White,Silver,Brown
61KzmWpRCQL,What is the shape of the clock's face?,5d75393a.jpg,Round,Square,Rectangular,Oval
61KzmWpRCQL,What type of numbers are on the clock face?,5d75393a.jpg,Arabic,Roman,None,Mixed
61KzmWpRCQL,How many numbers are shown on the clock face?,5d75393a.jpg,12,6,24,3
71qO7eULKML,What is this product?,26d31a58.jpg,Wall Clock,Alarm Clock,Desk Clock,Clock Radio
71qO7eULKML,Which category best describes this product?,26d31a58.jpg,Wall Clocks,Decorative Clocks,Kitchen Clocks,Office Clocks
71qO7eULKML,What is the primary color of this Wall Clock?,26d31a58.jpg,Black,White,Silver,Gold
71qO7eULKML,What is the shape of the clock face?,26d31a58.jpg,Round,Square,Rectangular,Oval
71qO7eULKML,What material is the frame made of?,26d31a58.jpg,Plastic,Metal,Wood,Glass
71qO7eULKML,What is the approximate diameter of the clock?,26d31a58.jpg,12 inches,6 inches,8 inches,15 inches
71ObZ35rnNL,What is this product?,fe6da89b.jpg,Wall Clock,Alarm Clock,Table Clock,Cuckoo Clock
71ObZ35rnNL,Which category best describes this product?,fe6da89b.jpg,Wall Clocks,Home Decor,Clocks,Home Accessories
71ObZ35rnNL,What is the primary color of this Wall Clock?,fe6da89b.jpg,White,Black,Gray,Brown
71ObZ35rnNL,What type of numerals are used on the clock face?,fe6da89b.jpg,Roman,Arabic,Hindu-Arabic,None
71ObZ35rnNL,Is the clock's movement silent?,fe6da89b.jpg,Yes,No,Partially,Not visible
71ObZ35rnNL,What material is the clock frame made of?,fe6da89b.jpg,Plastic,Wood,Metal,Glass
81Q+mkfu9fL,What is this product?,19aac939.jpg,Dog barrier,Dog cage,Car seat,Pet carrier
81Q+mkfu9fL,Which category best describes this product?,19aac939.jpg,Pet travel,Car accessories,Dog supplies,Automotive parts
81Q+mkfu9fL,What is the primary color of this dog barrier?,19aac939.jpg,Gray,Black,Silver,Blue
81Q+mkfu9fL,What material appears to be primarily used in the construction of this barrier?,19aac939.jpg,Metal,Plastic,Wood,Fabric
81Q+mkfu9fL,Does the barrier appear to be adjustable in width?,19aac939.jpg,Yes,No,Partially,Not visible
81Q+mkfu9fL,Is the barrier's grid design uniform across the entire structure?,19aac939.jpg,Yes,No,Partially,Not applicable
91Ebh2E3haL,What is this product?,b77ba3cd.jpg,Trunk Organizer,Cargo Bag,Shopping Basket,Storage Box
91Ebh2E3haL,Which category best describes this product?,b77ba3cd.jpg,Car Organizer,Car Accessory,Travel Bag,Home Storage
91Ebh2E3haL,What is the primary color of this Trunk Organizer?,b77ba3cd.jpg,Red,Black,Blue,Gray
91Ebh2E3haL,How many main storage sections does this organizer have?,b77ba3cd.jpg,Three,One,Four,Two
91Ebh2E3haL,What material appears to be used for the main body of this organizer?,b77ba3cd.jpg,Polyester,Cotton,Nylon,Leather
91Ebh2E3haL,Does the organizer appear to have a lidded compartment?,b77ba3cd.jpg,Yes,No,Partially,Not visible
91crKTca5gL,What is this product?,b15ee512.jpg,Car Duster,Cleaning Brush,Microfiber Cloth,Car Wash Mitt
91crKTca5gL,Which category best describes this product?,b15ee512.jpg,Car Cleaning,Household Cleaning,Garage Tools,Auto Accessories
91crKTca5gL,What is the primary color of this Car Duster?,b15ee512.jpg,Gray,Blue,Black,Red
91crKTca5gL,Does this car duster have a telescopic handle?,b15ee512.jpg,Yes,No,Partially,Not visible
91crKTca5gL,Is the handle of the duster removable?,b15ee512.jpg,Yes,No,Partially,Not visible
91crKTca5gL,What material is the duster head made of?,b15ee512.jpg,Microfiber,Cotton,Sponge,Leather
81DzBT1lpSL,What is this product?,1490e863.jpg,Utility cart,Utility cart,Storage shelf,Tool box
81DzBT1lpSL,Which category best describes this product?,1490e863.jpg,Utility cart,Utility cart,Storage furniture,Tool organizer
81DzBT1lpSL,What is the primary color of this utility cart?,1490e863.jpg,Red,Red,Blue,Black
81DzBT1lpSL,How many shelves does this utility cart have?,1490e863.jpg,Three,Three,Two,One
81DzBT1lpSL,What type of wheels does this cart use?,1490e863.jpg,Swivelling,Swivelling,Fixed,Ball bearing
81DzBT1lpSL,Does this cart have brakes on its wheels?,1490e863.jpg,Yes,Yes,No,Partially
81Dnw4ydQSL,What is this product?,aecd645e.jpg,Utility Cart,Utility Cart,Storage Rack,Tool Box
81Dnw4ydQSL,Which category best describes this product?,aecd645e.jpg,Utility Carts,Utility Carts,Office Furniture,Storage Solutions
81Dnw4ydQSL,What is the primary color of this Utility Cart?,aecd645e.jpg,Gray,Gray,Black,Silver
81Dnw4ydQSL,How many shelves does this cart have?,aecd645e.jpg,Three,Three,Two,One
81Dnw4ydQSL,What type of wheels does the cart have?,aecd645e.jpg,Swivel Casters,Swivel Casters,Fixed Casters,Ball Casters
81Dnw4ydQSL,What material appears to be used for the cart's wheels?,aecd645e.jpg,Rubber,Rubber,Plastic,Metal
41PxYl2aESL,What is this product?,0891d932.jpg,Paint Protection Film,Car Cover,Windshield Protector,Mud Flaps
41PxYl2aESL,Which category best describes this product?,0891d932.jpg,Car Accessories,Car Electronics,Car Cleaning,Car Parts
41PxYl2aESL,What is the primary color of this Paint Protection Film?,0891d932.jpg,Transparent,Black,Silver,Blue
41PxYl2aESL,Is the product designed for Ford Endeavour?,0891d932.jpg,Yes,No,Partially,Not visible
41PxYl2aESL,Does the product appear to be self-adhesive?,0891d932.jpg,Yes,No,Partially,Not applicable
41PxYl2aESL,How many pieces are included in this kit?,0891d932.jpg,12,6,24,4
A1CdtZdYpcL,What is this product?,a5549b65.jpg,Trunk Organizer,Cargo Carrier,Storage Bin,Shopping Basket
A1CdtZdYpcL,Which category best describes this product?,a5549b65.jpg,Car Accessories,Home Storage,Travel Gear,Office Supplies
A1CdtZdYpcL,What is the primary color of this Trunk Organizer?,a5549b65.jpg,Grey,Black,Blue,Beige
A1CdtZdYpcL,How many mesh pockets does this organizer have?,a5549b65.jpg,Four,Two,Six,One
A1CdtZdYpcL,Does this organizer have handles?,a5549b65.jpg,Yes,No,Partially,Not visible
A1CdtZdYpcL,Does this organizer appear to be foldable?,a5549b65.jpg,Yes,No,Partially,Not applicable
51ot39OjiEL,What is this product?,72eec36b.jpg,Paint Protection Film,Paint Protection Film,Window Tint,Car Decal
51ot39OjiEL,Which category best describes this product?,72eec36b.jpg,Car Accessories,Car Accessories,Car Electronics,Car Cleaning
51ot39OjiEL,What is the primary color of this paint protection film?,72eec36b.jpg,Transparent,Transparent,Black,Blue
51ot39OjiEL,Is the paint protection film being applied to a curved surface?,72eec36b.jpg,Yes,Yes,No,Partially
51ot39OjiEL,What tool is being used to apply the paint protection film?,72eec36b.jpg,Squeegee,Squeegee,Roller,Sponge
51ot39OjiEL,What color is the car the film is being applied to?,72eec36b.jpg,Black,Black,Silver,White
81VGHETCUHL,What is this product?,9b16d243.jpg,Car organizer,Car organizer,Shopping bag,Suitcase
81VGHETCUHL,Which category best describes this product?,9b16d243.jpg,Car accessories,Car accessories,Home storage,Travel luggage
81VGHETCUHL,What is the primary color of this car organizer?,9b16d243.jpg,Black,Black,Blue,Gray
81VGHETCUHL,How many main compartments does the car organizer have?,9b16d243.jpg,Three,Three,One,Two
81VGHETCUHL,Does the organizer appear to be foldable?,9b16d243.jpg,Yes,Yes,No,Partially
81VGHETCUHL,Does the organizer have handles?,9b16d243.jpg,Yes,Yes,No,Partially
81skK88mSNL,What is this product?,948d9572.jpg,Utility Cart,Utility Cart,Storage Bin,Tool Box
81skK88mSNL,Which category best describes this product?,948d9572.jpg,Utility Carts,Utility Carts,Office Furniture,Storage Solutions
81skK88mSNL,What is the primary color of this Utility Cart?,948d9572.jpg,Black,Black,Blue,Red
81skK88mSNL,How many shelves does this utility cart have?,948d9572.jpg,Two,Two,One,Three
81skK88mSNL,What material is this utility cart primarily made of?,948d9572.jpg,Plastic,Plastic,Metal,Wood
81skK88mSNL,Does this cart appear to have wheels?,948d9572.jpg,Yes,Yes,No,Partially
51Nh-IrMJ-L,What is this product?,f50d3f56.jpg,Paint Protection Film,Paint Protection Film,Car Cover,Windshield Protector
51Nh-IrMJ-L,Which category best describes this product?,f50d3f56.jpg,Car Accessories,Car Accessories,Car Electronics,Car Cleaning
51Nh-IrMJ-L,What is the primary color of this Paint Protection Film?,f50d3f56.jpg,Transparent,Transparent,Black,Orange
51Nh-IrMJ-L,How many pieces are included in this kit?,f50d3f56.jpg,12 Pieces,12 Pieces,6 Pieces,24 Pieces
51Nh-IrMJ-L,Which car model is this product for?,f50d3f56.jpg,Ford Endeavour,Ford Endeavour,Toyota Fortuner,Mahindra XUV500
51Nh-IrMJ-L,Is the film visible on the car?,f50d3f56.jpg,no,yes,no,partially
71hstU8CzaL,What is this product?,6beedac5.jpg,Utility cart,Utility cart,Storage shelf,Tool box
71hstU8CzaL,Which category best describes this product?,6beedac5.jpg,Utility carts,Utility carts,Office furniture,Storage solutions
71hstU8CzaL,What is the primary color of this utility cart?,6beedac5.jpg,Black,Black,Silver,Red
71hstU8CzaL,How many wheels does this cart have?,6beedac5.jpg,Four,Four,Two,Three
71hstU8CzaL,What material are the wheels made of?,6beedac5.jpg,Rubber,Rubber,Plastic,Metal
71hstU8CzaL,Does this cart have brakes on its wheels?,6beedac5.jpg,Yes,Yes,No,Partially
81vWW-PfLXL,What is this product?,217cb914.jpg,Utility Cart,Storage Bin,Tool Box,Hand Truck
81vWW-PfLXL,Which category best describes this product?,217cb914.jpg,Utility Carts,Office Furniture,Storage Solutions,Tool Organizers
81vWW-PfLXL,What is the primary color of this Utility Cart?,217cb914.jpg,Black,Gray,Blue,Red
81vWW-PfLXL,How many shelves does this cart have?,217cb914.jpg,Two,One,Three,Four
81vWW-PfLXL,What type of wheels does the cart have?,217cb914.jpg,Casters,Rollerblades,Dollies,Gliders
81vWW-PfLXL,What material are the cart's wheels made of?,217cb914.jpg,Plastic,Metal,Rubber,Wood
81V4F0CkWEL,What is this product?,f665b355.jpg,Utility Cart,Utility Cart,Storage Bin,Tool Box
81V4F0CkWEL,Which category best describes this product?,f665b355.jpg,Utility Carts,Utility Carts,Storage Containers,Tool Organizers
81V4F0CkWEL,What is the primary color of this Utility Cart?,f665b355.jpg,Black,Black,Gray,Blue
81V4F0CkWEL,How many shelves does this utility cart have?,f665b355.jpg,Three,Three,Two,One
81V4F0CkWEL,What type of wheels does the cart have?,f665b355.jpg,TPR Casters,TPR Casters,Metal Wheels,Plastic Wheels
81V4F0CkWEL,Does the cart appear to have a tub-style design?,f665b355.jpg,Yes,Yes,No,Partially
71a9jwrqXWL,What is this product?,e47ccadc.jpg,Shop Stool,Office Chair,Garage Creeper,Rolling Stool
71a9jwrqXWL,Which category best describes this product?,e47ccadc.jpg,Garage Seat,Office Furniture,Industrial Seating,Automotive Tool
71a9jwrqXWL,What is the primary color of this Shop Stool?,e47ccadc.jpg,Red,Blue,Black,Gray
71a9jwrqXWL,Does this shop stool have wheels?,e47ccadc.jpg,Yes,No,Partially,Not Visible
71a9jwrqXWL,What is the color of the handle?,e47ccadc.jpg,Black,Red,Silver,Gray
71a9jwrqXWL,What material appears to be used for the seat?,e47ccadc.jpg,Vinyl,Fabric,Metal,Plastic
41cUJvc05IL,What is this product?,7f1a2124.jpg,Paint Protection Film,Car Cover,Window Tint,Body Kit
41cUJvc05IL,Which category best describes this product?,7f1a2124.jpg,Car Accessories,Car Parts,Exterior Styling,Interior Accessories
41cUJvc05IL,What is the primary color of this Paint Protection Film?,7f1a2124.jpg,Transparent,Black,Silver,Clear
41cUJvc05IL,Is the paint protection film designed for curved surfaces?,7f1a2124.jpg,Yes,No,Partially,Not applicable
41cUJvc05IL,How many pieces are included in this kit?,7f1a2124.jpg,12,6,24,8
41cUJvc05IL,For which car model is this paint protection film kit intended?,7f1a2124.jpg,Kia Carnival,Honda Odyssey,Toyota Sienna,Chrysler Pacifica
81WTz40seFL,What is this product?,8c106a10.jpg,Shop Stool,Garage Chair,Rolling Bench,Mechanic's Seat
81WTz40seFL,Which category best describes this product?,8c106a10.jpg,Garage Equipment,Office Furniture,Automotive Parts,Workshop Tools
81WTz40seFL,What is the primary color of this Shop Stool's wheels?,8c106a10.jpg,Red,Black,Silver,Blue
81WTz40seFL,How many wheels does this shop stool have?,8c106a10.jpg,One (visible),Four,Three,Two
81WTz40seFL,What material are the wheels made of?,8c106a10.jpg,Rubber,Plastic,Metal,Wood
81WTz40seFL,What is the visible color of the stool's base?,8c106a10.jpg,Black,Red,Silver,Grey
51f+E4fQTaL,What is this product?,06d7d414.jpg,Paint Protection Film,Car Cover,Windshield Protector,Sticker
51f+E4fQTaL,Which category best describes this product?,06d7d414.jpg,Car Accessories,Car Electronics,Car Cleaning Supplies,Car Parts
51f+E4fQTaL,What is the primary color of this Paint Protection Film?,06d7d414.jpg,Transparent,Black,Orange,White
51f+E4fQTaL,How many pieces are included in this kit?,06d7d414.jpg,12 Pieces,6 Pieces,24 Pieces,4 Pieces
51f+E4fQTaL,For which car model is this paint protection film designed?,06d7d414.jpg,Hyundai Aura,Hyundai Creta,Maruti Suzuki Swift,Honda City
51f+E4fQTaL,What is the material of this paint protection film?,06d7d414.jpg,Silicon,Plastic,Vinyl,Rubber
81jVeCK6BoL,What is this product?,92869333.jpg,Creeper,Chair,Stool,Cart
81jVeCK6BoL,Which category best describes this product?,92869333.jpg,Garage Tool,Furniture,Automotive Parts,Workshop Equipment
81jVeCK6BoL,What is the primary color of this creeper's wheels?,92869333.jpg,Black,Silver,Blue,Red
81jVeCK6BoL,How many wheels does this creeper have?,92869333.jpg,One,Two,Three,Four
81jVeCK6BoL,What material are the creeper's wheels made of?,92869333.jpg,Rubber,Plastic,Metal,Wood
41xPftUamGL,What is this product?,c59ee01a.jpg,Paint protection film,Car cover,Mud flaps,Window tint
41xPftUamGL,Which category best describes this product?,c59ee01a.jpg,Car accessories,Car parts,Car electronics,Car cleaning supplies
41xPftUamGL,What is the primary color of this paint protection film?,c59ee01a.jpg,Transparent,Black,Silver,Red
41xPftUamGL,Is the paint protection film designed for curved surfaces?,c59ee01a.jpg,Yes,No,Partially,Not visible
41xPftUamGL,How many pieces are included in this kit?,c59ee01a.jpg,12 pieces,6 pieces,24 pieces,4 pieces
41xPftUamGL,Does this product have self-healing properties?,c59ee01a.jpg,Yes,No,Partially,Not applicable
71gbDn+apaL,What is this product?,92197e81.jpg,Utility cart,Storage shelf,Tool box,Rolling bin
71gbDn+apaL,Which category best describes this product?,92197e81.jpg,Utility carts,Office furniture,Storage solutions,Kitchen carts
71gbDn+apaL,What is the primary color of this utility cart?,92197e81.jpg,Black,Silver,Red,Blue
71gbDn+apaL,How many shelves does this cart have?,92197e81.jpg,Two,One,Three,Four
71gbDn+apaL,What type of casters does the cart use?,92197e81.jpg,Swivelling,Fixed,Ball bearing,None
71gbDn+apaL,Does the cart have brakes on the wheels?,92197e81.jpg,Yes,No,Partially,Not visible
81RbZFKeiQL,What is this product?,3977d4f1.jpg,Utility Cart,Storage Shelf,Tool Box,Rolling Bin
81RbZFKeiQL,Which category best describes this product?,3977d4f1.jpg,Utility Carts,Storage Carts,Tool Carts,Office Carts
81RbZFKeiQL,What is the primary color of this Utility Cart?,3977d4f1.jpg,Gray,Black,Red,Blue
81RbZFKeiQL,How many shelves does this cart have?,3977d4f1.jpg,Three,One,Two,Four
81RbZFKeiQL,What type of wheels does this cart have?,3977d4f1.jpg,Swivel Casters,Fixed Casters,No Wheels,Ball-bearing Casters
81RbZFKeiQL,Does this cart have brakes on its wheels?,3977d4f1.jpg,Yes,No,Partially,Not visible
81Y-b7ojjeL,What is this product?,008c316a.jpg,Creeper,Stool,Chair,Bench
81Y-b7ojjeL,Which category best describes this product?,008c316a.jpg,Garage Seat,Shop Tool,Automotive Accessory,Mechanic's Tool
81Y-b7ojjeL,What is the primary color of this creeper?,008c316a.jpg,Blue,Red,Black,Green
81Y-b7ojjeL,Does this creeper have wheels?,008c316a.jpg,Yes,No,Partially,Not visible
81Y-b7ojjeL,Does this creeper have a tool tray?,008c316a.jpg,Yes,No,Partially,Not visible
81Y-b7ojjeL,What is the approximate shape of the seat?,008c316a.jpg,Rectangular,Square,Circular,Oval
81qRNtWdccL,What is this product?,aeafc4c0.jpg,Utility Cart,Storage Bin,Tool Box,Hand Truck
81qRNtWdccL,Which category best describes this product?,aeafc4c0.jpg,Utility Carts,Storage Containers,Office Furniture,Tool Organizers
81qRNtWdccL,What is the primary color of this Utility Cart?,aeafc4c0.jpg,Black,Red,Blue,Gray
81qRNtWdccL,How many shelves does this utility cart have?,aeafc4c0.jpg,Two,One,Three,Four
81qRNtWdccL,What material is the cart primarily made of?,aeafc4c0.jpg,Plastic,Metal,Wood,Fabric
81qRNtWdccL,Does the cart have wheels?,aeafc4c0.jpg,Yes,No,Partially,Not visible
71atp70kDPL,What is this product?,297a6eed.jpg,Utility Cart,Storage Rack,Tool Box,Serving Tray
71atp70kDPL,Which category best describes this product?,297a6eed.jpg,Utility Carts,Office Furniture,Kitchen Storage,Tool Storage
71atp70kDPL,What is the primary color of this Utility Cart?,297a6eed.jpg,Gray,Black,Silver,White
71atp70kDPL,How many shelves does this cart have?,297a6eed.jpg,Two,One,Three,Four
71atp70kDPL,What type of wheels does the cart have?,297a6eed.jpg,Swivel,Fixed,Ball,Castor
71atp70kDPL,Does this cart have brakes on the wheels?,297a6eed.jpg,Yes,No,Partially,Not visible
415cCCOhCOL,What is this product?,a18595f4.jpg,Paint Protection Film,Car Cover,Car Decal,Mud Flaps
415cCCOhCOL,Which category best describes this product?,a18595f4.jpg,Car Accessories,Car Electronics,Car Interior,Car Exterior
415cCCOhCOL,What is the primary color of this Paint Protection Film?,a18595f4.jpg,Transparent,Black,Silver,Blue
415cCCOhCOL,Is the paint protection film designed for a Maruti Ertiga?,a18595f4.jpg,yes,no,partially,not visible
415cCCOhCOL,How many pieces are included in this kit?,a18595f4.jpg,12,6,24,4
415cCCOhCOL,Does the image show the paint protection film applied to the car?,a18595f4.jpg,no,yes,partially,unclear
81Tz5bhhlTL,What is this product?,4b795c36.jpg,Bed in a bag,Sheet set,Duvet cover,Comforter set
81Tz5bhhlTL,Which category best describes this product?,4b795c36.jpg,Home bedding,Kitchen linens,Bath linens,Home decor
81Tz5bhhlTL,What is the primary color of this bed in a bag?,4b795c36.jpg,Teal,Green,Blue,Burgundy
81Tz5bhhlTL,What pattern is on the bedding?,4b795c36.jpg,Circles,Stripes,Floral,Solid
81Tz5bhhlTL,How many pillowcases are included in this set (visible in the image)?,4b795c36.jpg,Two,One,Four,Three
81Tz5bhhlTL,Does the set include a flat sheet?,4b795c36.jpg,Yes,No,Partially,Not visible
71qNpDxksUL,What is this product?,593a86af.jpg,Pillowcases,Sheets,Towels,Blanket
71qNpDxksUL,Which category best describes this product?,593a86af.jpg,Bedding,Bath,Kitchen,Home Decor
71qNpDxksUL,What is the primary color of this Pillowcases?,593a86af.jpg,Dark Grey,White,Blue,Black
71qNpDxksUL,How many pillowcases are shown in the image?,593a86af.jpg,Two,One,Three,Four
71qNpDxksUL,What is the apparent texture of the pillowcases?,593a86af.jpg,Smooth,Rough,Fuzzy,Patterned
71YeTKrpuML,What is this product?,200ae8a4.jpg,Sheet set,Pillowcases,Blanket,Comforter
71YeTKrpuML,Which category best describes this product?,200ae8a4.jpg,Bedding,Bath linens,Home decor,Kitchen textiles
71YeTKrpuML,What is the primary color of this sheet set?,200ae8a4.jpg,Light gray,White,Dark gray,Blue
71YeTKrpuML,How many pillowcases are included in this set?,200ae8a4.jpg,Two,Four,One,None
71YeTKrpuML,Does the sheet set include a fitted sheet?,200ae8a4.jpg,Yes,No,Partially,Not visible
71YeTKrpuML,What type of fabric appears to be used?,200ae8a4.jpg,Sateen,Flannel,Linen,Cotton
81HYN1q9GpL,What is this product?,b3c98bfc.jpg,Door Curtain,Door Curtain,Window Curtain,Shower Curtain
81HYN1q9GpL,Which category best describes this product?,b3c98bfc.jpg,Home Decor,Home Decor,Bedroom,Bathroom
81HYN1q9GpL,What is the primary color of this Door Curtain?,b3c98bfc.jpg,Ivory,Ivory,White,Beige
81HYN1q9GpL,How many eyelets are visible in the image per curtain piece?,b3c98bfc.jpg,Eight,Eight,Six,Four
81HYN1q9GpL,What is the apparent texture of the curtain?,b3c98bfc.jpg,Woven,Woven,Smooth,Linen
81HYN1q9GpL,What type of header does this curtain have?,b3c98bfc.jpg,Eyelet,Eyelet,Rod Pocket,Tab Top
71jEpGX-KvL,What is this product?,cc63213d.jpg,Door Curtains,Window Curtains,Shower Curtains,Tablecloth
71jEpGX-KvL,Which category best describes this product?,cc63213d.jpg,Home Furnishing,Kitchenware,Bathroom Accessories,Decor
71jEpGX-KvL,What is the primary color of this Door Curtains?,cc63213d.jpg,Green,Blue,Red,Yellow
71jEpGX-KvL,How many eyelets are visible on one curtain?,cc63213d.jpg,4,6,8,2
71jEpGX-KvL,What is the approximate length of one curtain?,cc63213d.jpg,7 ft,3.8 ft,10 ft,5 ft
71jEpGX-KvL,Are these curtains designed for a single door or double door?,cc63213d.jpg,Single,Double,Both,Neither
71Bkrw9kAtL,What is this product?,ef34ccfe.jpg,Mats,Mats,Placemats,Coasters
71Bkrw9kAtL,Which category best describes this product?,ef34ccfe.jpg,Home,Home,Kitchen,Office
71Bkrw9kAtL,What is the primary color of this Mats?,ef34ccfe.jpg,Red,Red,Blue,Green
71Bkrw9kAtL,How many mats are in the set?,ef34ccfe.jpg,Six,Six,Three,Twelve
71Bkrw9kAtL,What is the apparent pattern on the mats?,ef34ccfe.jpg,Circles,Circles,Squares,Stripes
71Bkrw9kAtL,What material are the mats made of?,ef34ccfe.jpg,PVC,PVC,Silicone,Fabric
81Dr2SonnyL,What is this product?,04e2d77c.jpg,Comforter Set,Comforter Set,Sheet Set,Pillow Set
81Dr2SonnyL,Which category best describes this product?,04e2d77c.jpg,Bedding,Bedding,Bath,Home Decor
81Dr2SonnyL,What is the primary color of this Comforter Set?,04e2d77c.jpg,Blue,Blue,Red,Green
81Dr2SonnyL,How many pieces are in this bedding set?,04e2d77c.jpg,Five,Five,Three,Four
81Dr2SonnyL,What pattern is on the comforter?,04e2d77c.jpg,Stripes,Stripes,Floral,Solid
81Dr2SonnyL,Is a fitted sheet included?,04e2d77c.jpg,Yes,Yes,No,Partially
81fSRR6Uz7L,What is this product?,29fd6785.jpg,Curtains,Curtains,Drapes,Blinds
81fSRR6Uz7L,Which category best describes this product?,29fd6785.jpg,Home Decor,Home Decor,Bedroom,Bathroom
81fSRR6Uz7L,What is the primary color of these curtains?,29fd6785.jpg,Maroon,Maroon,Red,Burgundy
81fSRR6Uz7L,How many curtains are included in this set?,29fd6785.jpg,Two,Two,One,Three
81fSRR6Uz7L,What type of header do these curtains have?,29fd6785.jpg,Grommet,Grommet,Rod pocket,Tab top
81fSRR6Uz7L,What is the approximate length of each curtain?,29fd6785.jpg,5 feet,5 feet,3 feet,7 feet
81A3xMa7doL,What is this product?,5920f7f6.jpg,Quilt,Blanket,Duvet,Comforter
81A3xMa7doL,Which category best describes this product?,5920f7f6.jpg,Bedding,Home Decor,Bath Linen,Furniture
81A3xMa7doL,What is the primary color of this Quilt?,5920f7f6.jpg,Yellow,Red,White,Blue
81A3xMa7doL,What is the pattern of the quilt?,5920f7f6.jpg,Printed,Solid,Embroidered,Woven
81A3xMa7doL,Is the quilt reversible?,5920f7f6.jpg,Yes,No,Partially,Not visible
81A3xMa7doL,What is the approximate GSM of this quilt?,5920f7f6.jpg,120,80,150,200
A1Bk9roKSxL,What is this product?,6aa7bf4e.jpg,Bath towel,Hand towel,Washcloth,Sheet
A1Bk9roKSxL,Which category best describes this product?,6aa7bf4e.jpg,Bath linens,Bed linens,Kitchen textiles,Home decor
A1Bk9roKSxL,What is the primary color of this bath towel?,6aa7bf4e.jpg,Green,Blue,White,Brown
A1Bk9roKSxL,How many towels are in the set according to the metadata?,6aa7bf4e.jpg,Six,Four,Eight,Two
A1Bk9roKSxL,Is the towel made of 100% cotton (according to metadata)?,6aa7bf4e.jpg,yes,no,partially,not visible
A1Bk9roKSxL,What is the dominant texture of the towel?,6aa7bf4e.jpg,Fluffy,Smooth,Rough,Shiny
81UpPGVwrGL,What is this product?,381ad30b.jpg,Pillow sham,Pillowcase,Sheet,Duvet cover
81UpPGVwrGL,Which category best describes this product?,381ad30b.jpg,Bedding,Bath linen,Home decor,Kitchen textile
81UpPGVwrGL,What is the primary color of this pillow sham?,381ad30b.jpg,White,Navy,Blue,Grey
81UpPGVwrGL,How many colored bands of stitching are visible on this pillow sham?,381ad30b.jpg,Two,One,Three,Zero
81UpPGVwrGL,What is the color of the stitching bands?,381ad30b.jpg,Navy,White,Black,Grey
81UpPGVwrGL,Is an envelope closure visible on this pillow sham?,381ad30b.jpg,No,Yes,Partially,Not visible
91AAvBq5deL,What is this product?,1e9c2dc7.jpg,Mattress protector,Mattress protector,Mattress cover,Sheet
91AAvBq5deL,Which category best describes this product?,1e9c2dc7.jpg,Bedding,Bedding,Furniture,Home decor
91AAvBq5deL,What is the primary color of this mattress protector?,1e9c2dc7.jpg,White,White,Blue,Beige
91AAvBq5deL,What size is the mattress protector shown in the image?,1e9c2dc7.jpg,Single,Single,Double,Queen
91AAvBq5deL,Does the mattress protector appear to have elastic edges?,1e9c2dc7.jpg,Yes,Yes,No,Partially
91AAvBq5deL,Is the mattress protector completely covering the mattress?,1e9c2dc7.jpg,Yes,Yes,No,Partially
61Tknu7mo-L,What is this product?,181f811f.jpg,Sheet set,Pillowcase,Blanket,Towel
61Tknu7mo-L,Which category best describes this product?,181f811f.jpg,Bedding,Bath,Kitchen,Home decor
61Tknu7mo-L,What is the primary color of this sheet set?,181f811f.jpg,White,Cream,Beige,Gray
61Tknu7mo-L,What is the apparent material of the sheets?,181f811f.jpg,Microfiber,Cotton,Linen,Silk
61Tknu7mo-L,Does this sheet set appear to have deep pockets?,181f811f.jpg,Yes,No,Partially,Not visible
61Tknu7mo-L,What size are these sheets (based on metadata)?,181f811f.jpg,Queen,King,Full,Twin
71NMV8EMWNL,What is this product?,db2f3a9d.jpg,Comforter Set,Sheet Set,Pillow Set,Duvet Cover
71NMV8EMWNL,Which category best describes this product?,db2f3a9d.jpg,Bedding,Bath,Home Decor,Furniture
71NMV8EMWNL,What is the primary color of this comforter set?,db2f3a9d.jpg,Salmon,White,Gray,Blue
71NMV8EMWNL,What pattern is on the comforter and pillowcases?,db2f3a9d.jpg,X's,Stripes,Dots,Flowers
71NMV8EMWNL,Does the fitted sheet have elastic storage pockets?,db2f3a9d.jpg,Yes,No,Partially,Not visible
71NMV8EMWNL,What size is this bed-in-a-bag set?,db2f3a9d.jpg,Full/Queen,Twin,King,Cal King
812B3roR9uL,What is this product?,b05886a4.jpg,Door Curtain,Door Curtain,Window Curtain,Shower Curtain
812B3roR9uL,Which category best describes this product?,b05886a4.jpg,Home Furnishing,Home Furnishing,Home Decor,Bathroom Accessories
812B3roR9uL,What is the primary color of this Door Curtain?,b05886a4.jpg,Green,Green,Blue,Red
812B3roR9uL,How many eyelets are visible on this door curtain?,b05886a4.jpg,8,8,6,4
812B3roR9uL,Does the curtain have a pattern?,b05886a4.jpg,No,Yes,No,Partially
812B3roR9uL,Is the curtain hanging from a rod?,b05886a4.jpg,Yes,Yes,No,Partially
818tG+KWSOL,What is this product?,1186e724.jpg,Curtain,Bedding,Towel,Blanket
818tG+KWSOL,Which category best describes this product?,1186e724.jpg,Home Furnishing,Clothing,Kitchenware,Bathroom Accessories
818tG+KWSOL,What is the primary color of this Curtain?,1186e724.jpg,Royal Blue,Green,Red,Yellow
